,Poems,/Food & Drink/Cooking & Recipes/Soups & Stews,/Arts & Entertainment/Offbeat/Occult & Paranormal,/People & Society/Religion & Belief,/Health,/Sensitive Subjects,/Science,/Business & Industrial,/Arts & Entertainment,/Home & Garden/Pest Control,/Business & Industrial/Agriculture & Forestry,/Food & Drink/Beverages,/Pets & Animals/Pets/Horses,/Hobbies & Leisure/Outdoors,/Sports,/Beauty & Fitness/Face & Body Care/Make-Up & Cosmetics,/Finance/Accounting & Auditing,/Law & Government/Legal/Legal Services,/Adult,/Beauty & Fitness/Face & Body Care,/Beauty & Fitness/Body Art,/Food & Drink/Food,/People & Society/Family & Relationships,/Travel,/Food & Drink,/Health/Pharmacy/Drugs & Medications,/Health/Health Conditions,/Arts & Entertainment/Music & Audio,/Health/Health Conditions/Neurological Conditions,/Food & Drink/Food/Candy & Sweets,/Hobbies & Leisure,/Books & Literature/Poetry,/Internet & Telecom,/Arts & Entertainment/Music & Audio/Classical Music,/Arts & Entertainment/Music & Audio/Religious Music,/Finance,/Home & Garden/Gardening & Landscaping,/Reference/Language Resources,/Reference/General Reference/Dictionaries & Encyclopedias,/Arts & Entertainment/Humor,/Arts & Entertainment/Movies,/Food & Drink/Beverages/Alcoholic Beverages,/Finance/Investing,/People & Society,/Shopping/Apparel,/People & Society/Family & Relationships/Family,/Pets & Animals/Pets/Cats,/Pets & Animals/Wildlife,/Games,/Hobbies & Leisure/Special Occasions/Holidays & Seasonal Events,/Arts & Entertainment/Performing Arts/Dance,/Computers & Electronics/Software/Operating Systems,/Food & Drink/Food/Meat & Seafood,/Arts & Entertainment/Music & Audio/Radio,/Food & Drink/Cooking & Recipes,/Autos & Vehicles,/Science/Biological Sciences,/Law & Government/Public Safety/Crime & Justice,/Jobs & Education/Education,/Science/Astronomy,/Beauty & Fitness,/Beauty & Fitness/Hair Care,/Law & Government,/Pets & Animals/Pets/Dogs,/Law & Government/Legal,/Science/Mathematics,/Arts & Entertainment/Comics & Animation/Comics,/Books & Literature/Literary Classics,/Pets & Animals,/News,/Arts & Entertainment/Performing Arts,/Home & Garden,/Jobs & Education/Education/Teaching & Classroom Resources,/Sports/Individual Sports/Skate Sports,/Sports/Sporting Goods,/Beauty & Fitness/Weight Loss,/Health/Nutrition,/Arts & Entertainment/Visual Art & Design,/People & Society/Social Sciences,/Reference,/Home & Garden/Home Furnishings/Curtains & Window Treatments,/Reference/General Reference/Calculators & Reference Tools,/Sports/Winter Sports/Skiing & Snowboarding,/Arts & Entertainment/TV & Video/TV Shows & Programs,/Shopping,/Jobs & Education,/Hobbies & Leisure/Crafts,/Sports/Team Sports/Baseball,/Autos & Vehicles/Vehicle Parts & Services/Vehicle Parts & Accessories,/Computers & Electronics/Electronics & Electrical/Electronic Components,/Business & Industrial/Construction & Maintenance,/Science/Computer Science,/Computers & Electronics/Programming,/Travel/Bus & Rail,/Games/Computer & Video Games,/Reference/Humanities/Philosophy,/Sports/Team Sports/Cricket,/News/Sports News,/Computers & Electronics,/Sports/Team Sports,/Finance/Investing/Currencies & Foreign Exchange,/Arts & Entertainment/Online Media,/Arts & Entertainment/Music & Audio/Pop Music,/Shopping/Apparel/Clothing Accessories,/Books & Literature,/Finance/Credit & Lending,/Shopping/Apparel/Footwear,/Health/Reproductive Health,/Games/Gambling,/Shopping/Apparel/Casual Apparel,/Food & Drink/Cooking & Recipes/Desserts,/Food & Drink/Restaurants,/Shopping/Toys,/Reference/General Reference,/Food & Drink/Beverages/Coffee & Tea,/Computers & Electronics/Computer Hardware/Computer Drives & Storage,/Computers & Electronics/Software,/Sports/Individual Sports/Golf,/Shopping/Gifts & Special Event Items/Flowers,/Sports/Team Sports/Soccer,/Food & Drink/Food/Baked Goods,/Computers & Electronics/Consumer Electronics,/Arts & Entertainment/Visual Art & Design/Painting,/Hobbies & Leisure/Water Activities/Surf & Swim,/Sports/Water Sports/Surfing,/Travel/Tourist Destinations/Mountain & Ski Resorts,/News/Weather,/Arts & Entertainment/Visual Art & Design/Architecture,/Shopping/Apparel/Women's Clothing,/Science/Chemistry,/Arts & Entertainment/TV & Video,/Arts & Entertainment/Fun & Trivia/Fun Tests & Silly Surveys,/Autos & Vehicles/Vehicle Parts & Services,/Shopping/Antiques & Collectibles,/Autos & Vehicles/Bicycles & Accessories,/Sports/Individual Sports/Cycling,/Health/Oral & Dental Care,/Health/Health Conditions/Pain Management,/Health/Women's Health,/Jobs & Education/Education/Primary & Secondary Schooling (K-12),/Arts & Entertainment/Music & Audio/Music Equipment & Technology,/Sports/Team Sports/American Football,/Internet & Telecom/Service Providers,/Health/Health Conditions/Cancer,/Hobbies & Leisure/Outdoors/Fishing,/Games/Board Games/Chess & Abstract Strategy Games,/People & Society/Kids & Teens/Children's Interests,/Books & Literature/Children's Literature,/Arts & Entertainment/Comics & Animation/Cartoons,/People & Society/Social Sciences/Psychology,/Health/Mental Health/Anxiety & Stress,/Jobs & Education/Jobs,/Health/Health Conditions/Ear Nose & Throat,/Jobs & Education/Education/Standardized & Admissions Tests,/Autos & Vehicles/Vehicle Codes & Driving Laws,/Reference/General Reference/Biographies & Quotations,/News/Politics,/Home & Garden/Home Improvement/Plumbing,/Health/Nutrition/Special & Restricted Diets,/Online Communities,/Sports/Water Sports,/Beauty & Fitness/Fitness,/Reference/Humanities,/Health/Medical Devices & Equipment,/Finance/Credit & Lending/Loans,/Travel/Tourist Destinations,/Health/Medical Facilities & Services,/Beauty & Fitness/Face & Body Care/Skin & Nail Care,/Home & Garden/Home Furnishings/Lamps & Lighting,/Business & Industrial/Industrial Materials & Equipment,/Food & Drink/Food/Grains & Pasta,/Sports/Animal Sports,/Arts & Entertainment/Music & Audio/Rock Music,/Health/Vision Care,/Health/Health Conditions/Arthritis,/Health/Nutrition/Vitamins & Supplements,/Food & Drink/Beverages/Juice,/Sports/Individual Sports,/Arts & Entertainment/Entertainment Industry/Film & TV Industry,/Pets & Animals/Pets/Reptiles & Amphibians,/Business & Industrial/Business Services,/Hobbies & Leisure/Water Activities/Boating,/Autos & Vehicles/Boats & Watercraft,/Health/Health Conditions/Infectious Diseases,/News/Business News/Company News,/Law & Government/Government,/Reference/Humanities/History,/Business & Industrial/Construction & Maintenance/Building Materials & Supplies,/Arts & Entertainment/Visual Art & Design/Photographic & Digital Arts,/Computers & Electronics/Consumer Electronics/Camera & Photo Equipment,/Arts & Entertainment/Music & Audio/Music Reference,/Pets & Animals/Pets,/Hobbies & Leisure/Water Activities,/Law & Government/Public Safety,/Home & Garden/Kitchen & Dining,/Business & Industrial/Transportation & Logistics,/Food & Drink/Restaurants/Fast Food,/Arts & Entertainment/Celebrities & Entertainment News,/Business & Industrial/Business Services/Office Supplies,/People & Society/Family & Relationships/Troubled Relationships,/Pets & Animals/Pets/Birds,/Health/Health Education & Medical Training,/News/Gossip & Tabloid News/Scandals & Investigations,/Shopping/Toys/Dolls & Accessories,/Computers & Electronics/Software/Business & Productivity Software,/Travel/Hotels & Accommodations,/Home & Garden/Nursery & Playroom,/Business & Industrial/Metals & Mining,/Hobbies & Leisure/Special Occasions,/Hobbies & Leisure/Crafts/Fiber & Textile Arts,/Finance/Insurance,/Arts & Entertainment/Comics & Animation,/People & Society/Kids & Teens,/Science/Earth Sciences/Geology,/Arts & Entertainment/TV & Video/Online Video,/Beauty & Fitness/Fashion & Style,/Internet & Telecom/Mobile & Wireless/Mobile Phones,/Home & Garden/Home Furnishings,/Home & Garden/Bed & Bath,/Home & Garden/Laundry,/Home & Garden/Domestic Services/Cleaning Services,/Arts & Entertainment/Performing Arts/Magic,/Shopping/Photo & Video Services,/Games/Puzzles & Brainteasers,/Games/Word Games,/Business & Industrial/Transportation & Logistics/Mail & Package Delivery,/Business & Industrial/Agriculture & Forestry/Livestock,/Business & Industrial/Transportation & Logistics/Maritime Transport,/Sports/Extreme Sports,/Autos & Vehicles/Vehicle Parts & Services/Vehicle Repair & Maintenance,/People & Society/Subcultures & Niche Interests,/Business & Industrial/Transportation & Logistics/Rail Transport,/People & Society/Social Issues & Advocacy,/Shopping/Tobacco Products,/Games/Roleplaying Games,/Sports/Water Sports/Swimming,/Law & Government/Military,/Health/Health Conditions/Heart & Hypertension,/Business & Industrial/Hospitality Industry/Food Service,/Food & Drink/Food & Grocery Retailers,/Science/Earth Sciences,/Travel/Cruises & Charters,/People & Society/Family & Relationships/Marriage,/Hobbies & Leisure/Special Occasions/Weddings,/Real Estate,/Home & Garden/Yard & Patio,/Travel/Air Travel,/Home & Garden/Home Improvement/Flooring,/Home & Garden/Home Furnishings/Rugs & Carpets,/Sports/Individual Sports/Racquet Sports,/Health/Substance Abuse/Drug & Alcohol Treatment,/Health/Pharmacy,/Jobs & Education/Education/Colleges & Universities,/Sports/Combat Sports/Wrestling,/Health/Health Conditions/Skin Conditions,/Reference/Humanities/Myth & Folklore,/Arts & Entertainment/Music & Audio/Jazz & Blues,/Arts & Entertainment/Music & Audio/Urban & Hip-Hop,/Computers & Electronics/Electronics & Electrical,/Real Estate/Real Estate Listings/Residential Rentals
764,"dotted quad's a notation we'll nix for the limited range it inflicts. while the ancient world fidgets with the old way ? twelve digits, we are moving to ipv6.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,it's electroencephalographic: they're checking my brain signal traffic with this fancy machine. that flat line on the screen can't be good?but these harps sound seraphic.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,"her belittlement grated his nerves, so he threw down his tray of hors d'oeuvres on the floor of her foyer. he'd find an employer who'd pay the respect he deserves.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,this dominator mastered his craft. to think you could beat him was daft. and i warned in advance you did not stand a chance. michael jordan just schooled you and laughed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,"this contexture's a kludge at the best: i've constructed a grill?you impressed? it's some chicken coop wire stretched over a tire. now light it? no, surely you jest!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,"my dohtren are both pretty sweet when they rub the sore soles of my feet. but a foot-rubbing bout sort of grosses me out, as they don't wash their hands when they eat.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,"my advance rate was ninety percent. and i bonded my milk cow, which meant that if i should default, then all milking would halt. to the butcher the cow would be sent.",,,,,,,0.7400000095367432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,"he's a deviator, that is for sure, crossing lines, keeping limits obscure. raised a jew, he eats pork; slurps his soup with a fork; wears a parka in kuala lumpur...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,"i am continently taking a stroll; have to pee, but i feel in control. i don't need those depends like my elderly friends? man, this coffee is taking a toll!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,deglutitory's a hard word to swallow. it means aiding ingestion. you follow a big pbj with some milk and you pray it won't stick to the sides of your hollow.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,it's not cogitable how a civilian could borrow a cool fourteen trillion. so try comprehending the government spending that's put us so deep in vermilion!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,"a choledochotomy's needed when the flow of your bile is impeded by a stone in your duct: your duct's sliced, the stone's plucked. now your health coverage limit's exceeded.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,"it's in skin, but it's no carcinoma. cutaneous t-cell lymphoma begins as a rash; plaques and tumors then thrash you and spread?you might wish for a coma.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9800000190734863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,the chairman emeritus came to our meetings and tried to reclaim his old spot on the board but was largely ignored. that emeritus?that's just a name.,,,,0.8700000047683716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6000000238418579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,"i wanted to purchase a tuba from a seller residing in cuba. i play a nice largo, but the u.s. embargo has forced me to buy from aruba.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,"what emergency justifies this? interrupting my slumbering bliss? why'd you sound the alarm just to show me your arm... oh, it's severed? i'll give it a kiss.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,"i effectively run the whole show. i direct where the actors should go. i'm the king of backstage making minimum wage. i'm a call boy. (i'm stretching, i know.)",,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,he's a controvertist! when will he learn that politeness is nothing to spurn? he will argue a fact with a gross lack of tact. are you shocked? then you've pleased howard stern.,,,,,,,,,,,,,,,,,,,,,,0.6000000238418579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,"the criminative look on your face says we caught you. go on, plead your case. we all know you did it, so best to admit it. own up, do your penance with grace.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,"mrs. jones, ushered in by the beadle, spilled her purse, tripping over miss cheadle. her gaffe was complete when the beadle took seat, and he found her embroidery needle.",,,,,,,,0.6800000071525574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,"there are three hundred clowns in that car; i don't think they will go very far. driver's arms at his sides, he can't move; he just rides. so, this clown car drives into a bar...",,,,,,,,0.7099999785423279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,"send that rubbish right back to the sender, that wannabe author pretender. you could fill the great lakes with the blunders he makes. i'm a publisher, not an emender.",,,,,,,0.8100000023841858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,"a control code will never be seen as a letter displayed on your screen. it's a tab or return or these shortcuts we learn: ctrl+a, ctrl+c, f13...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,"the cyprinid family equates to carp, barbs and barbels (not weights), and minnows and daces. their thin fishy faces will wind up on fishermen's plates.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,"to mask the foul odor of sweat, perfumed powder can sometimes offset any smells that might waft (and it's cooling and soft). such empasms avert b.o.'s threat.",,,,,,,,,,,,,,,,,,,0.8600000143051147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,"economic: relating to money, like my bank account. ha! now that's funny... well, both tragic and comic. i've defined economic very poorly; at least it was punny.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,"don't embarrass your sister again. she tried to act carefree, but then her whole face turned bright red and she gasped when you said that her back was attractive to men.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,the copiousness we have here (the unlimited bottles of beer) is too much for one clown so start passing them down. (we'll be singing that song till next year.),,,,,,,,0.6000000238418579,,,0.7300000190734863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,"two cobishops are useful in chess and i like them so much i obsess. sure, i'm playing it wrong, so this game won't last long. i should treasure my queen more, i guess.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5099999904632568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6600000262260437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
